01-0029	01-0029_Ash_Grove_Cement	Ash Grove Cement Company - Durkee	33060 Shirttail Creek Road	Durkee	97905	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
15-0104	15-0104_Allweather Wood, LLC	Allweather Wood LLC	7893 Pacific Avenue 	White City 	97503	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
15-0159	15-0159_Biomass One, L.P	Biomass One, L.P.	2350 Avenue G	White City, Oregon	97503	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
15-0218	15-0218_CDS Publications, Inc	CDS Publications, Inc.	2603 South Pacific Highway	Medford	97501	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
15-0222	15-0222_Boise Cascade Wood Products, LLC	Boise Cascade - Engineered Wood Products	1155 Antelope Road	White City, OR	97503	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
15-9638	15-9638_Erickson Incorporated	Willow Springs	3100 Willow Springs	Central Point	97502	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
16-0003	16-0003_Bright Wood Corporation	Bright Wood Corporation	335 NW Hess St	Madras	97741	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
16-0026	16-0026_Gas Transmission Northwest LLC	Gas Transmission Northwest LLC, Compressor Station #11	Oregon Hwy. 26, 12 miles south of Madras, Oregon	Madras	97741	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
17-0022	17-0022_City of Grants Pass Merlin Landfill	Merlin Landfill	1749 Merlin Rd.	Grants Pass	97526	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
17-0030	17-0030_TP Grants Pass, LLC	TP Grants Pass, LLC	1090 SE M Street	Grants Pass	97526	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
17-0046	17-0046_MasterBrand Cabinets	MasterBrand Cabinets Grants Pass Operations	550 SE Mill Street	Grants Pass 	97526	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
18-0003	18-0003_Klamath Energy LLC	Klamath Energy, LLC	4940 Hwy 97 S	Klamath Falls	97601	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
18-0005	18-0005_Interfor U.S. Inc	Interfor US, Inc., Gilchrist Facility	#1 Sawmill Road	Gilchrist	97737	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
18-0006	18-0006_JELD-WEN, Inc	JELD-WEN, Inc. dba JELD-WEN	3303 Lakeport Blvd	Klamath Falls	97601	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
18-0013	18-0013_Collins Products LLC	Collins Products, LLC	6410 Highway 66	Klamath Falls,	97601	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
18-0014	18-0014_Columbia Forest Products, Inc	Columbia Forest Products, Columbia Plywood Corporation	4949 S Highway 97	Klamath Falls	97601	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
18-0020	18-0020_ORRCO	Industrial Oils, Inc.	1291 Laverne Ave.	Klamath Falls	97601	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
18-0022	18-0022_Electro Scientific Industries, Inc	Electro Scientific Industries 	4700 ESI Way 	Klamath Falls 	97601	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
18-0072	18-0072_Gas Transmission Northwest LLC	Gas Transmission Northwest LLC, Compressor Station #14	Harpold Valley Road, 3 miles south of Bonanza	Bonanza	97623	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
18-0089	18-0089_JELD-WEN, Inc	JELD-WEN, Inc. dba JELD-WEN	31725 Highway 97, Suite A	Chiloquin	97624-9702	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
18-0096	18-0096_Gas Transmission Northwest LLC	Gas Transmission Northwest LLC, Compressor Station #13	¼ mile west of Diamond Lake Junction off US 97 & 138	Chemult	97731	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
18-0097	18-0097_173d Fighter Wing Oregon Air National Guard	173d Fighter Wing Oregon Air National Guard	221 Wagner Street, Suite 16	Klamath Falls	97603	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
19-0001	19-0001_Cornerstone_Industrial_Minerals_USA	Cornerstone Industrial Minerals Corporation U.S.A.	PO Box 1287	Lakeview, OR	97630	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
19-0002	19-0002_Collins Pine Company	Lakeview Sawmill	1600 Missouri Avenue	Lakeview	97630	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
19-0016-ST-01	19-0016_RedRockBiofuels_Sept1submittal	Red Rock Biofuels	Tax lot # 39S20E000004900 (No address assigned yet); Latitude 42°9'41.76"N; Longitude 120°21'0.87"W	Lakeview	97630	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
21-0005	21-0005_Georgia-Pacific Toledo LLC	Georgia - Pacific Toledo LLC	1400 SE Butler Bridge Rd	Toledo	97391	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
21-0042	21-0042_Northwest Natural Gas Company	NW Natural - Newport LNG	1554 Yaquina Bay Road	Newport	97365	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
21-0064	21-0064_Trident Seafoods Corporation	Trident Seafoods Newport Fishmeal Plant	1310 SE Bay Blvd	Newport	97365	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
22-0005	22-0005_CMH Manufacturing West, Inc	Clayton Albany	2445 Pacific Blvd., SW	Albany	97321	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-0006	22-0006_Palm Harbor Homes, Inc	Palm Harbor Homes - Millersburg	3737 Palm Harbor Drive	Millersburg	97321	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-0010	22-0010_Wastequip	Wastequip Manufacturing Company LLC Dba Wastequip Oregon 	33710 Oakville Road	Albany	97321	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-0011	22-0011_Pacific Cast Technologies, Inc. dba ATI Cast Products	Pacific Cast Technologies, Inc. dba ATI Cast Products	150 Queen Ave SW	Albany	97322	true	NA	true	NA
22-0042	22-0042_Isovolta Inc	Isovolta Inc.	495 Territorial Street	Harrisburg	97446	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-0044	22-0044_C.G.Industries, Inc	CG Industries	1282 Commercial Way SE	Albany	97322	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-0143	22-0143_Flakeboard America Limited	Flakeboard America Limited, Duraflake	2550 Old Salem Road NE	Albany	97321	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
22-0328	22-0328_Oregon Metallurgical, LLC dba ATI Albany Operations	Oregon Metallurgical, LLC dba ATI Albany Operations	530 34th Ave SW	Albany	97322	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
22-0547	22-0547_TDY Industries, LLC dba ATI Wah Chang	TDY Industries, LLC dba ATI Specialty Alloys and Components	1600 Old Salem Rd NE	Albany	97321	true	NA	true	NA
22-1034	22-1034_Bear Mountain Forest Products, Inc	Bear Mountain Forest Products, Inc.	34363 Lake Creek Drive	Brownsville, OR	97327	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
22-2522	22-2522_Freres Lumber Co. Inc	Plant # 3 Plywood Division	47842 yons-Mill City Dr.	Mill City	97360	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-2525	22-2525_Frank Lumber Co. Inc	Frank Lumber Co., Inc.	47983 Lyons-Mill City Drive	Lyons	97358	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-3010	22-3010_Weyerhaeuser NR Company	Weyerhaeuser Company - Foster Engineered Lumber Products	6011 Highway 20 East	Sweet Home	97386	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-3501	22-3501_Cascade Pacific Pulp, LLC	Cascade Pacific Pulp, LLC	30480 American Drive	Halsey	97348	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-5208	22-5208_Weyerhaeuser NR Company	Weyerhaeuser Company - Santiam Lumber	30440 Fairview Road	Lebanon	97355	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-6002	22-6002_Freres Lumber Co. Inc	Freres Lumber Co. Inc. Lyons Facility	141 14th St.	Lyons	97358	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-6009	22-6009_W.R. Grace & Co. - Conn	W. R. Grace	1290 Industrial Way	Albany	97322	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
22-6024	22-6024_ENTEK	ENTEK International LLC	250 Hansard Ave	Lebanon, OR	97355	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-6034	22-6034_Georgia-Pacific Consumer Products LP	Georgia-Pacific Consumer Products LP - Halsey Mill	30470 American drive	Halsey	97348	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-8041	22-8041_Selmet, Inc	Selmet Inc.	33992 SE Seven Mile Ln.	Albany	97322	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-8042	22-8042_Northwest Pipeline LLC	Albany Compressor Station	34939 Spicer Drive SE	Albany	97321	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-8043	22-8043_Forest River, Inc	Forest River, Inc.	30725 Diamond Hill Road	Harrisburg	97446	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-8045	22-8045_OFD Foods, LLC	OFD Foods, LLC - Plant 2 & 3	525 25th Ave SW	Albany, Oregon	97322	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
22-8050	22-8050_Stahlbush Island Farms, Inc	Stahlbush Island Farms, Inc.	3122 Stahlbush Island Rd.	Corvallis, OR	97333	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
22-8056	22-8056_EnerG2 Technologies, Inc	EnerG2 Technologies, Inc.	3000 Calapooia Street SW	Albany	97322	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
23-0003	23-0003 Kraft Heinz Food Company	KraftHeinz Food Company, Ontario, OR	175 NE 6th Ave	Ontario	97914	true	P * EF * (1-CE)	false	[((C * D * K) – (W * K)) (1 – (CE * DE))]
23-0032	23-0032_EP Minerals, LLC	EP Minerals- Celatom Plant	2630 Graham Blvd.	Vale	97918	true	E= C * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
24-0010	24-0010_Fleetwood Homes Inc	Fleetwood Homes - Woodburn	2655 Progress Way	Woodburn	97071	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
24-0017	24-0017_Northwest Coating Systems, Inc.	Northwest Coatings Systems Inc	PO Box 906 / 1385 Industrial Way	Woodburn	97071	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) ) K=%Weight Pollutant
24-0025	24-0025_Capital_Chrome	Capital Chrome and Precision Grinding	1520 Hickory St NE	Salem	97301	true	EF = Emission Factor	true	NA
24-0031	24-0031_Superior Tire Service, Inc	Superior Tire Service, Inc.	4230 27th Ct. SE	Salem	97302	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
24-0051	24-0051_IMEX America Corporation	IMEX America Corporation	3560 Fairview Industrial Drive SE	Salem	97302	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
24-0060	24-0060_Kettle Foods, Inc	Snyder's Lance Inc.	3125 Kettle Ct. SE	Salem	97301	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
24-0070	24-0070_Specialty Polymers, Inc	Specialty Polymers, Inc.	2475 Progress Way	Woodburn	97071	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
24-0104	24-0104_Western Industrial Fabricators & Machinists, Inc	Western Industrial Fabricator & Machinist	23019 Main St NE	St. Paul	97317	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
24-0111	24-0111_Boman	Boman Industries Inc.	2470 Ewald Ave. SE	Salem	97302	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
24-0114	24-0114_1_M-B Companies, Inc	M-B COMPANIES, INC.	2490 Ewald Ave. SE	Salem	97302	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
24-0125	24-0125_The_Trading_Company	The Trading Company	2785 N. Front St.	Woodburn	97071	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
24-0129	24-0129_Steelhead_Metal_Fab	Steelhead Metal & Fab LLC	3958 Boone Rd SE	Salem	97301	true	P * EF * (1-CE)	true	NA
24-0136	24-0136_City of Salem WWTP	City of Salem - Willow Lake WPCF	5915 Windsor Island Road Noarth	Salem	97303	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
24-0148	24-0148_Columbia Helicopters, Inc	Columbia Helicopters	14452 Arndt rd	Aurora	97002	true	P * EF * (1-CE)	true	K = % Weight Pollutant
24-0151	24-0151_Forest River, Inc.	Forest River, Inc.	1204 Mill Street	Silverton	97381	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
24-5155	24-5155_Oregon State Penitentiary	Oregon State Penitentiary	2605 State Street	Salem	97310	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
24-5398	24-5398_Covanta Marion, Inc.	Covanta Marion, Inc.	4850 Brooklake Rd. NE	Brooks	97305	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
24-7067	24-7067_Norpac Foods, Inc	NORPAC Foods, Inc. Stayton Plant #1	930 W Washington Street	Stayton	97383	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
24-8061	24-8061_Boise Packaging & Newsprint, LLC	Boise Packaging & Newsprint, L.L.C. (subsidiary of Packaging Corporation of America)	2121 Madrona Avenue SE	Salem	97302	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
24-8062	24-8062_Foster Farms, LLC	Foster Farms, LLC  -  Donald Feedmill	11671 Ehlen Road	Aurora	97002	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
24-8082	24-8082_Ennis Paint Inc	Ennis Flint, Inc.	1675 Commercial Street NE	Salem	97301	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
24-9201	24-9201_Northwest Pipeline LLC	McMinnville Compressor Station	6302 Torvend Road NE	Silverton	97381	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
24-9205	24-9205_Akzo Nobel Coatings Inc	AkzoNobel Coatings Inc.	1660 Cross St. SE 	Salem	97302	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
24-9213	24-9213_Panasonic Eco Solutions Solar America, LLC	Panasonic Eco Solutions Solar America, LLC	5475 Gaffin Rd. SE	Salem	97317	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
25-0001	25-0001_Finley Buttes Landfill Company	Finley Buttes Regional Landfill	73221 Bombing Range Road	Boardman	97818	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
25-0002	25-0002_Oregon Potato Company	Oregon Potato Company	650 E. Columbia Ave	Boardman, OR	97818	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
25-0006	25-0006_Pacific Ethanol Columbia, LLC	Pacific Ethanol Columbia, LLC	71335 Rail Loop Drive	Boardman	97818	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
25-0007	25-0007_VADATA, Inc	Vadata,Inc	73575 Lewis and Clark Drive	Boardman	97818	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
25-0008	25-0008_VADATA, Inc	VAdata, Inc.	79539 Rippee Rd	Boardman	97818	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
25-0016	25-0016_Portland General Electric Company	Boardman and Carty Generating Stations	Tower Road	Boardman	97818	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
25-0021	25-0021_Novus Pacific, LLC	Novus Pacific LLC	Columbia Blvd	Boardman Oregon	97818	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
25-0026	25-0026_Gas Transmission Northwest LLC	Gas Transmission Northwest LLC, Compressor Station #9	Four miles southwest of Ione, Oregon on Gooseberry Road	Ione	97843	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
25-0027	25-0027_ConAgra Foods Lamb Weston, Inc	Lamb Weston,Inc. - Boardman East Plant	750 NE Columbia Ave.	Boardman	97818	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
25-0031	25-0031_Portland General Electric Company	Coyote Springs Plant	200 Ullman Blvd.	Boardman	97818	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
25-0032	25-0032_ConAgra Foods Lamb Weston, Inc	Lamb Weston,Inc. - Boardman West Plant	600 NE Columbia Ave.	Boardman	97818	true	NA	false	[(C * D * K)] – W] (1 – (CE * DE) )
25-0036	25-0036_Columbia River Processing, Inc	Columbia River Processing, Inc.	79588 Rippee Road	Boardman	97818	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
25-0038	25-0038_Tidewater Terminal Co	Tidewater Terminal Company - Boardman Biofuels Dock	71987 Lewis & Clark Dr	Boardman	97818	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
25-0039	25-0039_Calbee North America, LLC	Calbee North America	72600 Lewis & Clark Dr.	Boardman, OR	97818	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
25-0041	25-0041_Finley BioEnergy LLC	Finley BioEnergy LLC Gas to Energy Plant	73221 Bombing Range Road	Boardman	97818	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
25-0047	25-0047_TMF Biofuels, LLC	TMF Biofuels, LLC	75906 Threemile Road	Boardman	97818	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
26-0018	26-0018_East Side Plating Plant 5	East Side Plating - Plant #5	1300 SE 2nd Ave.	Portland	97214-3301	true	P * EF * (1-CE)	false	[((C * D * K) – (W * K)) (1 – (CE * DE))]
26-0026	26-0026_Rodda Paint Co	Rodda Paint Co.	6123 N. Marine Drive	Portland	97203	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
26-0027	26-0027_Semiconductor_Components_Industries_LLC	On Semiconductor	23400 NE Glisan St.	Gresham	97030	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
26-0076	26-0076_Flint Group	FLINT GROUP NORTH AMERICA	2985 N MARINE DR	PORTLAND	97217-7745	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
26-0088	26-0088_Mutual Materials Company	Mutual Materials Company	2300 Se Hogan Road	Gresham 	97080	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
26-0100	26-0100_ColumbiaBlvdWWTP	Columbia Boulevard WWTP	5001 N. Columbia Boulevard	Portland	97203	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
26-0143	26-0143_Pierce Pacific Manufacturing	Pierce Pacific Manufacturing Inc.	4424 NE 158th Avenue	Portland	97230	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
26-0146	26-0146_Ash Grove Cement Company	Ash Grove Cement Company - Portland Terminal	3737 N. Port Center Way	Portland	97217	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
26-0157	26-0157_EZFlow, Limited Partnership	EZFlow, LP - Portland Division	3004 North Wygant Street	Portland	97217	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
26-0171	26-0171_East Side Plating Plant 4	East Side Plating - Plant #4	310 SE Stephens St	Portland	97214	true	P * EF * (1-CE)	false	[((C * D * K) – (W * K)) (1 – (CE * DE))]
26-0172	26-0172_ColumbiaBlvdWWTP	Columbia Blvd. Waste Water Treatment	5001 N. Columbia Boulevard 	Portland	97203-2098	true	NA	true	NA
26-0236	26-0236_Morgan_Truck_Body_LLC	Morgan Truck Body LLC	4436 NE 158th Ave	Portland 	97230-4906	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
26-0243	26-0243_Multnomah County Facilities & Prop. Mng	East County Courts	18480 SE Stark Street	Portland	97223	true	NA	false	K = % Weight Pollutant
26-0273	26-0273_Apex Anodizing	Apex Anodizing	7015 NE Columbia Blvd	Portland	97218-3344	true	P * EF * (1-CE)	false	[((C * D * K) – (W * K)) (1 – (CE * DE))]
26-1814	26-1814_Solenis LLC	Solenis LLC	3366 NW Yeon Ave	Portland	97210	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
26-1815	26-1815 Owens Corning Portland	Owens Corning Roofing & Asphalt, LLC	3750 NW Yeon Avenue	Portland	97210	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
26-1865	26-1865_EVRAZ Inc, NA	EVRAZ Portland - Rivergate	14400 N Rivergate Blvd	Portland	97203	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
26-1867	26-1867_PCC Structurals, Inc	PCC Structurals, Inc., LPC	4600 SE Harney Drive	Portland	97206	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
26-1869	26-1869_Columbia Steel Casting Co., Inc	Columbia Steel Casting Co., Inc.	10425 N. Bloss Avenue	Portland	97283	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
26-1876	26-1876_Owens-Brockway Glass Container Inc	Owens-Brockway Glass Container Inc.	9710 NE Glass Plant Rd.	Portland	97294-0067	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
26-1885	26-1885_Galvanizers Company	Galvanizers Company	2406 NW 30th Avenue	Portland	97210	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
26-1889	26-1889 J. R. Simplot Company	J.R. Simplot Company, Rivergate Terminal	14003 N Rivergate Blvd	Portland	97203	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
26-1891	26-1891_Ash Grove Cement Company	Ash Grove Cement Company - Rivergate	13939 N. Rivergate Blvd.	Portland	97203	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
26-1894	26-1894_Herbert Malarkey Roofing Company	Herbert Malarkey Roofing Company	3131 N. Columbia Blvd.	Portland, OR	97217	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
26-2025	26-2025_Arc Terminals Holdings, LLC	Arc Terminals Holdings, LLC	5501 NW Front Avenue	Portland	97201	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
